model,context_length,noise_ratio,entropy,correct
GPT2-Medium,64,0.4,5.7132529218991595,0
GPT2-Medium,64,0.4,5.629350284735362,0
GPT2-Medium,64,0.4,5.370018502076467,0
GPT2-Medium,64,0.4,5.582156300544739,0
GPT2-Medium,64,0.4,5.477019548416138,0
GPT2-Medium,64,0.4,5.733725408713023,0
GPT2-Medium,64,0.4,5.5666109919548035,0
GPT2-Medium,64,0.4,5.447915275891622,0
GPT2-Medium,64,0.4,5.585854371388753,0
GPT2-Medium,64,0.4,5.302396128575007,0
GPT2-Medium,64,0.4,5.672520081202189,0
GPT2-Medium,64,0.4,5.874063650767009,0
GPT2-Medium,64,0.4,5.718823393185933,0
GPT2-Medium,64,0.4,5.438028474648793,0
GPT2-Medium,64,0.4,5.904116789499919,0
GPT2-Medium,64,0.4,5.465454240640004,0
GPT2-Medium,64,0.4,5.328334639469783,0
GPT2-Medium,64,0.4,5.795315146446228,0
GPT2-Medium,64,0.4,5.212449689706166,0
GPT2-Medium,64,0.4,5.347497085730235,0
GPT2-Medium,64,0.4,5.550623416900635,0
GPT2-Medium,64,0.4,5.619701385498047,0
GPT2-Medium,64,0.4,5.243092844883601,0
GPT2-Medium,64,0.4,5.494244039058685,0
GPT2-Medium,64,0.4,5.574942807356517,0
GPT2-Medium,64,0.4,5.5746528307596845,0
GPT2-Medium,64,0.4,5.808813393115997,0
GPT2-Medium,64,0.4,5.687220394611359,0
GPT2-Medium,64,0.4,5.839332441488902,0
GPT2-Medium,64,0.4,5.757065455118815,0
GPT2-Medium,64,0.4,5.741857926050822,0
GPT2-Medium,64,0.4,5.575916429360707,0
GPT2-Medium,64,0.4,5.582720736662547,0
GPT2-Medium,64,0.4,4.993817905584971,0
GPT2-Medium,64,0.4,5.512425343195598,0
GPT2-Medium,64,0.4,5.479474663734436,0
GPT2-Medium,64,0.4,5.662787834803264,0
GPT2-Medium,64,0.4,5.26673083504041,0
GPT2-Medium,64,0.4,5.411746144294739,0
GPT2-Medium,64,0.4,5.936598420143127,0
GPT2-Medium,64,0.4,5.675546626249949,0
GPT2-Medium,64,0.4,5.290276388327281,1
GPT2-Medium,64,0.4,5.876205921173096,0
GPT2-Medium,64,0.4,5.3967616359392805,0
GPT2-Medium,64,0.4,5.860973676045735,0
GPT2-Medium,64,0.4,5.889721830685933,1
GPT2-Medium,64,0.4,5.725240588188171,0
GPT2-Medium,64,0.4,5.472042262554169,0
GPT2-Medium,64,0.4,5.182460596164067,0
GPT2-Medium,64,0.4,5.522667467594147,0
GPT2-Medium,64,0.4,5.558371166388194,0
GPT2-Medium,128,0.0,5.100894540548325,1
GPT2-Medium,128,0.0,4.990866293509801,1
GPT2-Medium,128,0.0,5.017033050457637,1
GPT2-Medium,128,0.0,5.113054762283961,1
GPT2-Medium,128,0.0,4.9981696506341295,0
GPT2-Medium,128,0.0,5.093388338883718,1
GPT2-Medium,128,0.0,5.091312597195308,1
GPT2-Medium,128,0.0,4.9384569227695465,1
GPT2-Medium,128,0.0,5.142003496487935,1
GPT2-Medium,128,0.0,4.8777996599674225,0
GPT2-Medium,128,0.0,5.101000428199768,1
GPT2-Medium,128,0.0,5.215101440747579,0
GPT2-Medium,128,0.0,5.060922612746556,1
GPT2-Medium,128,0.0,5.231314341227214,1
GPT2-Medium,128,0.0,5.0300829112529755,1
GPT2-Medium,128,0.0,5.146818021933238,1
GPT2-Medium,128,0.0,4.982906023661296,1
GPT2-Medium,128,0.0,5.084788014491399,1
GPT2-Medium,128,0.0,5.070427507162094,1
GPT2-Medium,128,0.0,5.142171382904053,1
GPT2-Medium,128,0.0,5.120817879835765,1
GPT2-Medium,128,0.0,5.136842966079712,1
GPT2-Medium,128,0.0,5.106171051661174,1
GPT2-Medium,128,0.0,5.080550193786621,1
GPT2-Medium,128,0.0,4.984009762605031,1
GPT2-Medium,128,0.0,5.041528105735779,1
GPT2-Medium,128,0.0,5.108077188332875,1
GPT2-Medium,128,0.0,5.081099937359492,1
GPT2-Medium,128,0.0,5.156974613666534,1
GPT2-Medium,128,0.0,5.193728407224019,1
GPT2-Medium,128,0.0,5.127286821603775,0
GPT2-Medium,128,0.0,4.932565420866013,0
GPT2-Medium,128,0.0,5.081249872843425,1
GPT2-Medium,128,0.0,4.933003713687261,0
GPT2-Medium,128,0.0,5.19925332069397,1
GPT2-Medium,128,0.0,5.068626234928767,1
GPT2-Medium,128,0.0,4.950543324152629,1
GPT2-Medium,128,0.0,5.1486256917317705,1
GPT2-Medium,128,0.0,4.841374178727468,1
GPT2-Medium,128,0.0,5.124374667803447,1
GPT2-Medium,128,0.0,5.18088976542155,1
GPT2-Medium,128,0.0,5.1655783752600355,1
GPT2-Medium,128,0.0,5.070951511462529,1
GPT2-Medium,128,0.0,5.1889258325099945,1
GPT2-Medium,128,0.0,4.978379915157954,1
GPT2-Medium,128,0.0,5.092347820599874,1
GPT2-Medium,128,0.0,5.144443521896998,1
GPT2-Medium,128,0.0,5.115161995093028,1
GPT2-Medium,128,0.0,5.037756105264028,1
GPT2-Medium,128,0.0,4.981380979220073,1
GPT2-Medium,128,0.0,5.040438085794449,0
GPT2-Medium,128,0.0,5.1678780019283295,1
GPT2-Medium,128,0.0,4.94057109951973,1
GPT2-Medium,128,0.0,5.089763979117076,1
GPT2-Medium,128,0.0,5.001660168170929,0
GPT2-Medium,128,0.0,4.969350179036458,1
GPT2-Medium,128,0.0,5.111525525649388,1
GPT2-Medium,128,0.0,5.083297322193782,1
GPT2-Medium,128,0.0,5.001322617133458,1
GPT2-Medium,128,0.0,5.089841415484746,0
GPT2-Medium,128,0.0,5.124994903802872,1
GPT2-Medium,128,0.0,5.122244636217753,1
GPT2-Medium,128,0.0,5.147542625665665,1
GPT2-Medium,128,0.0,5.0832787454128265,1
GPT2-Medium,128,0.0,5.021235684553782,1
GPT2-Medium,128,0.0,4.9760476152102155,1
GPT2-Medium,128,0.0,5.031947433948517,1
GPT2-Medium,128,0.0,5.152558743953705,1
GPT2-Medium,128,0.0,5.016697555780411,1
GPT2-Medium,128,0.0,5.1337093114852905,1
GPT2-Medium,128,0.0,5.046032379070918,1
GPT2-Medium,128,0.0,5.040795683860779,0
GPT2-Medium,128,0.0,5.170348078012466,1
GPT2-Medium,128,0.0,5.098673403263092,0
GPT2-Medium,128,0.0,5.041826645533244,1
GPT2-Medium,128,0.0,5.0703074634075165,1
GPT2-Medium,128,0.0,5.008312036593755,1
GPT2-Medium,128,0.0,5.039550105730693,1
GPT2-Medium,128,0.0,5.0998694896698,1
GPT2-Medium,128,0.0,5.108066350221634,1
GPT2-Medium,128,0.0,5.084877053896586,1
GPT2-Medium,128,0.0,5.091555635134379,1
GPT2-Medium,128,0.0,5.121239095926285,1
GPT2-Medium,128,0.0,5.108446876207988,1
GPT2-Medium,128,0.0,5.057511657476425,1
GPT2-Medium,128,0.0,5.029691010713577,0
GPT2-Medium,128,0.0,5.092967053254445,0
GPT2-Medium,128,0.0,5.1381634175777435,1
GPT2-Medium,128,0.0,5.111192752917607,1
GPT2-Medium,128,0.0,5.11369588971138,1
GPT2-Medium,128,0.1,5.240678171316783,1
GPT2-Medium,128,0.1,5.650757451852162,0
GPT2-Medium,128,0.1,4.804848750432332,0
GPT2-Medium,128,0.1,5.501890858014424,0
GPT2-Medium,128,0.1,5.628706435362498,0
GPT2-Medium,128,0.1,5.191544711589813,1
GPT2-Medium,128,0.1,5.66312849521637,0
GPT2-Medium,128,0.1,5.17354753613472,1
GPT2-Medium,128,0.1,5.3630726138750715,0
GPT2-Medium,128,0.1,5.429221073786418,1
GPT2-Medium,128,0.1,5.030842483043671,0
GPT2-Medium,128,0.1,5.067931085824966,1
GPT2-Medium,128,0.1,5.4729798038800554,0
GPT2-Medium,128,0.1,5.760249396165212,0
GPT2-Medium,128,0.1,5.515138864517212,1
GPT2-Medium,128,0.1,5.723787248134613,0
GPT2-Medium,128,0.1,5.21656721830368,0
GPT2-Medium,128,0.1,5.463582793871562,0
GPT2-Medium,128,0.1,5.475617667039235,1
GPT2-Medium,128,0.1,5.41385543346405,0
GPT2-Medium,128,0.1,5.5516321659088135,1
GPT2-Medium,128,0.1,5.369752178589503,0
GPT2-Medium,128,0.1,5.64660640557607,0
GPT2-Medium,128,0.1,5.505592445532481,0
GPT2-Medium,128,0.1,5.070053607225418,1
GPT2-Medium,128,0.1,5.1273355185985565,0
GPT2-Medium,128,0.1,5.3655888338883715,0
GPT2-Medium,128,0.1,5.30389142036438,0
GPT2-Medium,128,0.1,5.413059850533803,0
GPT2-Medium,128,0.1,5.474956234296163,1
GPT2-Medium,128,0.1,5.549477179845174,0
GPT2-Medium,128,0.1,5.448361496130626,0
GPT2-Medium,128,0.1,5.377700626850128,1
GPT2-Medium,128,0.1,5.146629989147186,1
GPT2-Medium,128,0.1,5.755880077679952,0
GPT2-Medium,128,0.1,5.526724477608998,0
GPT2-Medium,128,0.1,5.27660204966863,1
GPT2-Medium,128,0.1,5.536143501599629,1
GPT2-Medium,128,0.1,5.406270881493886,0
GPT2-Medium,128,0.1,5.557820071776708,1
GPT2-Medium,128,0.1,5.467364887396495,1
GPT2-Medium,128,0.1,5.329356392224629,1
GPT2-Medium,128,0.1,5.397893259922664,1
GPT2-Medium,128,0.1,4.931390345096588,0
GPT2-Medium,128,0.1,5.62777316570282,1
GPT2-Medium,128,0.1,5.4071111877759295,0
GPT2-Medium,128,0.1,5.084859798351924,1
GPT2-Medium,128,0.1,5.67595499753952,0
GPT2-Medium,128,0.1,5.451979994773865,1
GPT2-Medium,128,0.1,5.096017857392629,0
GPT2-Medium,128,0.1,5.403650263945262,0
GPT2-Medium,128,0.1,5.2333561182022095,1
GPT2-Medium,128,0.1,5.5190377831459045,0
GPT2-Medium,128,0.1,5.124680072069168,1
GPT2-Medium,128,0.1,5.43353142340978,1
GPT2-Medium,128,0.1,4.9109355707963305,0
GPT2-Medium,128,0.1,5.456700215737025,1
GPT2-Medium,128,0.1,5.444481253623962,1
GPT2-Medium,128,0.1,5.070421864589055,1
GPT2-Medium,128,0.1,5.34823892513911,0
GPT2-Medium,128,0.1,5.415630996227264,0
GPT2-Medium,128,0.1,5.493211050828298,0
GPT2-Medium,128,0.1,5.6707185705502825,1
GPT2-Medium,128,0.1,5.239348441362381,0
GPT2-Medium,128,0.1,5.526095390319824,0
GPT2-Medium,128,0.1,5.43141237894694,1
GPT2-Medium,128,0.1,5.4847566684087115,0
GPT2-Medium,128,0.1,5.511411587397258,1
GPT2-Medium,128,0.1,5.328728973865509,1
GPT2-Medium,128,0.1,5.263987143834432,1
GPT2-Medium,128,0.1,5.163771102825801,0
GPT2-Medium,128,0.1,5.430271208286285,1
GPT2-Medium,128,0.1,5.205769807100296,1
GPT2-Medium,128,0.1,5.515492717425029,1
GPT2-Medium,128,0.1,5.63238110144933,1
GPT2-Medium,128,0.1,5.495449483394623,0
GPT2-Medium,128,0.1,5.358116825421651,1
GPT2-Medium,128,0.1,5.506915946801503,0
GPT2-Medium,128,0.1,5.467447876930237,1
GPT2-Medium,128,0.1,5.221001297235489,1
GPT2-Medium,128,0.1,5.810112277666728,0
GPT2-Medium,128,0.1,5.327496290206909,0
GPT2-Medium,128,0.1,5.351896673440933,1
GPT2-Medium,128,0.1,5.47106655438741,1
GPT2-Medium,128,0.1,5.798835506041844,0
GPT2-Medium,128,0.1,5.032841622829437,0
GPT2-Medium,128,0.1,5.4412669738133745,1
GPT2-Medium,128,0.1,5.502592404683431,1
GPT2-Medium,128,0.1,5.59803631901741,1
GPT2-Medium,128,0.1,5.466348300377528,0
GPT2-Medium,128,0.2,5.446918586889903,0
GPT2-Medium,128,0.2,5.538113375504811,1
GPT2-Medium,128,0.2,5.379463215668996,1
GPT2-Medium,128,0.2,5.349530180295308,1
GPT2-Medium,128,0.2,5.607114811738332,0
GPT2-Medium,128,0.2,5.434552748998006,0
GPT2-Medium,128,0.2,5.729002773761749,0
GPT2-Medium,128,0.2,5.427759647369385,1
GPT2-Medium,128,0.2,5.677128156026204,0
GPT2-Medium,128,0.2,5.600080291430156,0
GPT2-Medium,128,0.2,5.427621563275655,0
GPT2-Medium,128,0.2,5.583211024602254,1
GPT2-Medium,128,0.2,5.848694960276286,0
GPT2-Medium,128,0.2,5.8232506314913435,0
GPT2-Medium,128,0.2,5.4154016971588135,0
GPT2-Medium,128,0.2,5.494149625301361,0
GPT2-Medium,128,0.2,5.356537938117981,1
GPT2-Medium,128,0.2,5.778963009516398,1
GPT2-Medium,128,0.2,5.272852381070455,0
GPT2-Medium,128,0.2,5.575425962607066,0
GPT2-Medium,128,0.2,5.112811555465062,1
GPT2-Medium,128,0.2,5.881579736868541,0
GPT2-Medium,128,0.2,5.5016505519549055,0
GPT2-Medium,128,0.2,5.208957453568776,1
GPT2-Medium,128,0.2,5.248529881238937,0
GPT2-Medium,128,0.2,5.322066148122151,0
GPT2-Medium,128,0.2,5.3514527678489685,1
GPT2-Medium,128,0.2,5.385796944300334,0
GPT2-Medium,128,0.2,5.54940402507782,0
GPT2-Medium,128,0.2,5.896601398785909,0
GPT2-Medium,128,0.2,5.665640612443288,0
GPT2-Medium,128,0.2,5.355999539295833,0
GPT2-Medium,128,0.2,5.9326268037160235,0
GPT2-Medium,128,0.2,5.627177019913991,0
GPT2-Medium,128,0.2,5.902990639209747,0
GPT2-Medium,128,0.2,5.3288013736406965,1
GPT2-Medium,128,0.2,5.198693195978801,0
GPT2-Medium,128,0.2,5.5927724440892534,1
GPT2-Medium,128,0.2,5.5412007967631025,1
GPT2-Medium,128,0.2,5.176636377970378,0
GPT2-Medium,128,0.2,5.539245843887329,1
GPT2-Medium,128,0.2,5.42558874686559,0
GPT2-Medium,128,0.2,5.6316108504931135,1
GPT2-Medium,128,0.2,5.588190118471782,0
GPT2-Medium,128,0.2,5.388911684354146,0
GPT2-Medium,128,0.2,5.546639800071716,0
GPT2-Medium,128,0.2,5.723819971084595,0
GPT2-Medium,128,0.2,5.711049477259318,0
GPT2-Medium,128,0.2,5.341055671374003,0
GPT2-Medium,128,0.2,5.530187646547954,1
GPT2-Medium,128,0.2,5.632116158803304,0
GPT2-Medium,128,0.2,5.333316187063853,0
GPT2-Medium,128,0.2,5.264461636543274,1
GPT2-Medium,128,0.2,5.640739858150482,1
GPT2-Medium,128,0.2,5.4573618570963545,0
GPT2-Medium,128,0.2,5.637285689512889,0
GPT2-Medium,128,0.2,5.382178684075673,0
GPT2-Medium,128,0.2,5.2786950667699175,0
GPT2-Medium,128,0.2,5.450103203455607,0
GPT2-Medium,128,0.2,5.5374986330668134,1
GPT2-Medium,128,0.2,5.524424393971761,0
GPT2-Medium,128,0.2,5.5325979590415955,0
GPT2-Medium,128,0.2,5.742160499095917,0
GPT2-Medium,128,0.2,5.473238090674083,1
GPT2-Medium,128,0.2,5.5888925194740295,0
GPT2-Medium,128,0.2,6.04937885204951,1
GPT2-Medium,128,0.2,5.412430703639984,0
GPT2-Medium,128,0.2,5.723979353904724,0
GPT2-Medium,128,0.2,5.359948297341664,0
GPT2-Medium,128,0.2,5.522667805353801,0
GPT2-Medium,128,0.2,5.2224933703740435,1
GPT2-Medium,128,0.2,5.3572737375895185,0
GPT2-Medium,128,0.2,5.607857406139374,0
GPT2-Medium,128,0.2,5.669236918290456,0
GPT2-Medium,128,0.2,5.580563326676686,0
GPT2-Medium,128,0.2,5.2418288588523865,0
GPT2-Medium,128,0.2,5.589849015076955,0
GPT2-Medium,128,0.2,5.781675934791565,0
GPT2-Medium,128,0.2,5.792620499928792,0
GPT2-Medium,128,0.2,5.378765106201172,0
GPT2-Medium,128,0.2,5.535631060600281,1
GPT2-Medium,128,0.2,5.666788617769877,0
GPT2-Medium,128,0.2,5.993321120738983,0
GPT2-Medium,128,0.2,5.840526044368744,0
GPT2-Medium,128,0.2,5.662286639213562,1
GPT2-Medium,128,0.2,5.640132308006287,0
GPT2-Medium,128,0.2,5.668449819087982,1
GPT2-Medium,128,0.2,5.973534246285756,0
GPT2-Medium,128,0.2,5.5274441838264465,1
GPT2-Medium,128,0.2,5.362922747929891,0
GPT2-Medium,128,0.3,5.701869487762451,0
GPT2-Medium,128,0.3,5.770055433114369,1
GPT2-Large,32,0.0,4.902012454138862,1
GPT2-Large,32,0.0,4.815059006214142,1
GPT2-Large,32,0.0,4.9126569628715515,1
GPT2-Large,32,0.0,4.918061441845364,1
GPT2-Large,32,0.0,4.857602794965108,0
GPT2-Large,32,0.0,4.902033554183112,1
GPT2-Large,32,0.0,4.910752283202277,1
GPT2-Large,32,0.0,4.867951260672675,1
GPT2-Large,32,0.0,4.882908344268799,1
GPT2-Large,32,0.0,4.858831471867031,1
GPT2-Large,32,0.0,4.906499412324694,1
GPT2-Large,32,0.0,4.976972222328186,1
GPT2-Large,32,0.0,4.958319902420044,0
GPT2-Large,32,0.0,4.921795911259121,1
GPT2-Large,32,0.0,4.825757755173577,1
GPT2-Large,32,0.0,4.978867080476549,1
GPT2-Large,32,0.0,4.830392519632976,1
GPT2-Large,32,0.0,4.942140777905782,1
GPT2-Large,32,0.0,4.9446718494097395,1
GPT2-Large,32,0.0,4.922134975592296,1
GPT2-Large,32,0.0,5.005899680985345,1
GPT2-Large,32,0.0,4.912187576293945,1
GPT2-Large,32,0.0,4.910861770311992,1
GPT2-Large,32,0.0,4.813444091214074,1
GPT2-Large,32,0.0,4.977533155017429,1
GPT2-Large,32,0.0,4.968860745429993,0
GPT2-Large,32,0.0,4.941579083601634,1
GPT2-Large,32,0.0,4.8648441433906555,0
GPT2-Large,32,0.0,4.87604519393709,1
GPT2-Large,32,0.0,4.930274883906047,1
GPT2-Large,32,0.0,5.0442220899793835,1
GPT2-Large,32,0.0,5.010313736067878,1
GPT2-Large,32,0.0,4.847111284732819,1
GPT2-Large,32,0.0,5.036502758661906,1
GPT2-Large,32,0.0,4.757609135574764,1
GPT2-Large,32,0.0,4.962076352702247,1
GPT2-Large,32,0.0,4.973595831129286,1
GPT2-Large,32,0.0,4.832077119085524,1
GPT2-Large,32,0.0,4.7766877677705555,0
GPT2-Large,32,0.0,4.91621028052436,1
GPT2-Large,32,0.0,4.980691578653124,1
GPT2-Large,32,0.0,5.021310892370012,1
GPT2-Large,32,0.0,4.976129763656193,1
GPT2-Large,32,0.0,4.861858228842418,1
GPT2-Large,32,0.0,4.986143569151561,0
GPT2-Large,32,0.0,4.888321525520748,0
GPT2-Large,32,0.0,5.0025127331415815,0
GPT2-Large,32,0.0,4.90458318259981,1
GPT2-Large,32,0.0,4.832956221368578,0
GPT2-Large,32,0.0,5.0405649277899,1
GPT2-Large,32,0.0,4.864986770682865,1
GPT2-Large,32,0.0,4.948087029986912,1
GPT2-Large,32,0.0,4.963414152463277,1
GPT2-Large,32,0.0,4.862545020050472,1
GPT2-Large,32,0.0,4.942319836881426,1
GPT2-Large,32,0.0,4.890712393654717,1
GPT2-Large,32,0.0,4.88292117913564,1
GPT2-Large,32,0.0,4.912960794236925,1
GPT2-Large,32,0.0,4.878904389010535,1
GPT2-Large,32,0.0,4.877917713589138,0
GPT2-Large,32,0.0,4.880051877763536,1
GPT2-Large,32,0.0,4.963030841615465,1
GPT2-Large,32,0.0,4.941619522041744,0
GPT2-Large,32,0.0,4.899590724044376,1
GPT2-Large,32,0.0,4.932761735386318,1
GPT2-Large,32,0.0,4.980507320827908,1
GPT2-Large,32,0.0,4.9210238920317755,1
GPT2-Large,32,0.0,4.889916095468733,1
GPT2-Large,32,0.0,4.944461517863804,1
GPT2-Large,32,0.0,4.901011168956757,1
GPT2-Large,32,0.0,4.944159269332886,1
GPT2-Large,32,0.0,4.7977718114852905,1
GPT2-Large,32,0.0,4.860691083802117,1
GPT2-Large,32,0.0,4.952843156125811,1
GPT2-Large,32,0.0,4.934831281503041,1
GPT2-Large,32,0.0,4.937474071979523,1
GPT2-Large,32,0.0,4.906620813740624,1
GPT2-Large,32,0.0,4.892575555377537,1
GPT2-Large,32,0.0,4.981193767653571,1
GPT2-Large,32,0.0,4.961484769980113,1
GPT2-Large,32,0.0,5.005601280265385,1
GPT2-Large,32,0.0,4.848483198218876,1
GPT2-Large,32,0.0,4.892883320649465,1
GPT2-Large,32,0.0,4.889575375450982,1
GPT2-Large,32,0.0,4.947904732492235,0
GPT2-Large,32,0.0,4.925211244159275,1
GPT2-Large,32,0.0,4.851508465078142,1
GPT2-Large,32,0.0,4.853671908378601,1
GPT2-Large,32,0.0,4.993630607922872,1
GPT2-Large,32,0.0,4.871392567952474,1
GPT2-Large,32,0.1,5.2427060339185925,1
GPT2-Large,32,0.1,5.440287424458398,0
GPT2-Large,32,0.1,5.340236067771912,0
GPT2-Large,32,0.1,5.392655187182957,0
GPT2-Large,32,0.1,5.408438060018751,1
GPT2-Large,32,0.1,5.569586488935682,0
GPT2-Large,32,0.1,5.405330955982208,1
GPT2-Large,32,0.1,5.312963293658362,0
GPT2-Large,32,0.1,5.3196631868680315,0
GPT2-Large,32,0.1,5.25473427772522,1
GPT2-Large,32,0.1,5.359219663672977,0
GPT2-Large,32,0.1,5.581872900327046,0
GPT2-Large,32,0.1,5.321402927239736,1
GPT2-Large,32,0.1,5.472826533847385,1
GPT2-Large,32,0.1,5.4104202720854015,0
GPT2-Large,32,0.1,5.494057284461127,1
GPT2-Large,32,0.1,5.392773886521657,0
GPT2-Large,32,0.1,5.267430603504181,0
GPT2-Large,32,0.1,5.235627869764964,1
GPT2-Large,32,0.1,5.3999046087265015,1
GPT2-Large,32,0.1,5.3237671454747515,0
GPT2-Large,32,0.1,5.500554806656307,0
GPT2-Large,32,0.1,5.284059557649824,1
GPT2-Large,32,0.1,5.519212524096171,0
GPT2-Large,32,0.1,5.232505838076274,1
GPT2-Large,32,0.1,5.535567230648464,1
GPT2-Large,32,0.1,5.518369105127123,1
GPT2-Large,32,0.1,5.2808692587746515,0
GPT2-Large,32,0.1,5.419155127472347,1
GPT2-Large,32,0.1,5.267668313450283,0
GPT2-Large,32,0.1,5.366086853875054,1
GPT2-Large,32,0.1,5.392313016785516,1
GPT2-Large,32,0.1,5.4013597634103565,0
GPT2-Large,32,0.1,5.257950630452898,0
GPT2-Large,32,0.1,5.404514630635579,1
GPT2-Large,32,0.1,5.4035512871212426,0
GPT2-Large,32,0.1,5.308928211530049,0
GPT2-Large,32,0.1,5.301385760307312,0
GPT2-Large,32,0.1,5.4502681493759155,0
GPT2-Large,32,0.1,5.222824215888977,0
GPT2-Large,32,0.1,5.3686363034778175,0
GPT2-Large,32,0.1,5.3816017508506775,1
GPT2-Large,32,0.1,5.269487679004669,0
GPT2-Large,32,0.1,5.387084947692023,0
GPT2-Large,32,0.1,5.097272515296936,0
GPT2-Large,32,0.1,5.253732098473443,0
GPT2-Large,32,0.1,5.426992058753967,0
GPT2-Large,32,0.1,5.218491938379076,1
GPT2-Large,32,0.1,5.50326571199629,0
GPT2-Large,32,0.1,5.481704380777147,0
GPT2-Large,32,0.1,5.296301755640242,1
GPT2-Large,32,0.1,5.326086633735233,0
GPT2-Large,32,0.1,5.310973664124806,1
GPT2-Large,32,0.1,5.452073322402106,1
GPT2-Large,32,0.1,5.307413008477953,1
GPT2-Large,32,0.1,5.2330498695373535,1
GPT2-Large,32,0.1,5.3780518836445275,1
GPT2-Large,32,0.1,5.334331022368537,0
GPT2-Large,32,0.1,5.458527114656237,1
GPT2-Large,32,0.1,5.30008962419298,1
GPT2-Large,32,0.1,5.2680277890629235,0
GPT2-Large,32,0.1,5.006958570745256,0
GPT2-Large,32,0.1,5.320253014564514,0
GPT2-Large,32,0.1,5.4181907176971436,1
GPT2-Large,32,0.1,5.418422407574123,0
GPT2-Large,32,0.1,5.4335004687309265,1
GPT2-Large,32,0.1,5.382211671935187,0
GPT2-Large,32,0.1,5.316806938913134,1
GPT2-Large,32,0.1,5.397801856199901,1
GPT2-Large,32,0.1,5.267644531197018,0
GPT2-Large,32,0.1,5.40492178996404,0
GPT2-Large,32,0.1,5.45200514793396,1
GPT2-Large,32,0.1,5.341925528314379,0
GPT2-Large,32,0.1,5.132592565483517,1
GPT2-Large,32,0.1,5.302971608108944,0
GPT2-Large,32,0.1,5.509762889809078,1
GPT2-Large,32,0.1,5.385831813017528,1
GPT2-Large,32,0.1,5.494397156768375,1
GPT2-Large,32,0.1,5.168388618363275,1
GPT2-Large,32,0.1,5.340935481919183,0
GPT2-Large,32,0.1,5.201397763358222,1
GPT2-Large,32,0.1,5.420696563190884,0
GPT2-Large,32,0.1,5.341262102127075,1
GPT2-Large,32,0.1,5.276161564721002,1
GPT2-Large,32,0.1,5.183452950583564,1
GPT2-Large,32,0.1,5.360519727071126,0
GPT2-Large,32,0.1,5.351371745268504,1
GPT2-Large,32,0.1,5.511375572946337,0
GPT2-Large,32,0.1,5.294264952341716,1
GPT2-Large,32,0.1,5.228795488675435,1
GPT2-Large,32,0.2,5.336136076185438,0
GPT2-Large,32,0.2,5.5670204692416725,1
GPT2-Large,32,0.2,5.224574512905544,0
GPT2-Large,32,0.2,5.386592600080702,0
GPT2-Large,32,0.2,5.423840595616235,0
GPT2-Large,32,0.2,5.620189401838514,0
GPT2-Large,32,0.2,5.563523080613878,0
GPT2-Large,32,0.2,5.5471405320697365,0
GPT2-Large,32,0.2,5.442292716768053,0
GPT2-Large,32,0.2,5.5481607053014965,1
GPT2-Large,32,0.2,5.582748916414049,0
GPT2-Large,32,0.2,5.362231300936805,1
GPT2-Large,32,0.2,5.269974331061046,0
GPT2-Large,32,0.2,5.637260913848877,0
GPT2-Large,32,0.2,5.6718765364752874,0
GPT2-Large,32,0.2,5.415128456221686,1
GPT2-Large,32,0.2,5.430330514907837,0
GPT2-Large,32,0.2,5.41951181491216,0
GPT2-Large,32,0.2,5.588946276240879,0
GPT2-Large,32,0.2,5.59230633576711,0
GPT2-Large,32,0.2,5.634350061416626,0
GPT2-Large,32,0.2,5.5448316600587635,0
GPT2-Large,32,0.2,5.403921418719822,0
GPT2-Large,32,0.2,5.60851448112064,1
GPT2-Large,32,0.2,5.6076790359285145,0
GPT2-Large,32,0.2,5.407322943210602,1
GPT2-Large,32,0.2,5.603200488620335,0
GPT2-Large,32,0.2,5.458915491898854,0
GPT2-Large,32,0.2,5.3332282702128095,0
GPT2-Large,32,0.2,5.61434903409746,1
GPT2-Large,32,0.2,5.570526176028782,0
GPT2-Large,32,0.2,5.636659423510234,1
GPT2-Large,32,0.2,5.313325663407643,0
GPT2-Large,32,0.2,5.614639421304067,0
GPT2-Large,32,0.2,5.675549586613973,0
GPT2-Large,32,0.2,5.680664870474073,0
GPT2-Large,32,0.2,5.5621136162016125,0
GPT2-Large,32,0.2,5.492075337304009,0
GPT2-Large,32,0.2,5.536853631337483,1
GPT2-Large,32,0.2,5.464904639456007,0
GPT2-Large,32,0.2,5.5786855353249445,0
GPT2-Large,32,0.2,5.3619195686446295,1
GPT2-Large,32,0.2,5.562250547938877,1
GPT2-Large,32,0.2,5.597085078557332,1
GPT2-Large,32,0.2,5.414697700076633,0
GPT2-Large,32,0.2,5.483160111639235,1
GPT2-Large,32,0.2,5.402952829996745,0
GPT2-Large,32,0.2,5.429865479469299,0
GPT2-Large,32,0.2,5.465772112210591,0
GPT2-Large,32,0.2,5.593621055285136,0
GPT2-Large,32,0.2,5.589092916912502,0
GPT2-Large,32,0.2,5.664750390582615,0
GPT2-Large,32,0.2,5.456582956843906,0
GPT2-Large,32,0.2,5.504903905921513,0
GPT2-Large,32,0.2,5.728291379080878,0
GPT2-Large,32,0.2,5.243814249833425,0
GPT2-Large,32,0.2,5.500999940766229,1
GPT2-Large,32,0.2,5.330387393633525,0
GPT2-Large,32,0.2,5.722953385776943,0
GPT2-Large,32,0.2,5.679303659333123,0
GPT2-Large,32,0.2,5.530708875921038,0
GPT2-Large,32,0.2,5.716328395737542,0
